song_id,title,artist,som_x,som_y
Gökçe_Hastayım_Sana,Hastayım Sana,Gökçe,17,12
Gökçe_Kılınçer_Bilmece,Bilmece,Gökçe Kılınçer,17,12
Gökçe_Bahadır_Of_Aman_Aman,Of Aman Aman,Gökçe Bahadır,5,17
Gökçe_Özgül_Yalancı_Yarim,Yalancı Yarim,Gökçe Özgül,20,2
Gökçe_Öptüm_Bi'_Kere,Öptüm Bi' Kere,Gökçe,5,17
Gökçe_Türk_Aşktan_Ne_Haber,Aşktan Ne Haber,Gökçe Türk,1,6
What_Da_Funk_Ne_Yapardım,Ne Yapardım,What Da Funk,5,17
Gökçe_Kasacı_Kar,Kar,Gökçe Kasacı,8,1
Gökçe_Kılınçer_Çal_Ömrümden,Çal Ömrümden,Gökçe Kılınçer,5,17
Gökçe_Kırgız_İstanbul,İstanbul,Gökçe Kırgız,1,6
Gökçe_Kasacı_Yine_Severiz,Yine Severiz,Gökçe Kasacı,8,1
Gökçe_Sittin_Sene,Sittin Sene,Gökçe,5,17
Gökçe_Hep_Beraber_Deliriyoruz,Hep Beraber Deliriyoruz,Gökçe,5,17
Gökçe_Özgül_Yağmur,Yağmur,Gökçe Özgül,8,1
Gökçe_Ovata_Cam_Kırığı,Cam Kırığı,Gökçe Ovata,8,1
Grup_Gökçen_Deli_Kurt,Deli Kurt,Grup Gökçen,5,17
Bülent_Gökçe_Hayat_Yolu,Hayat Yolu,Bülent Gökçe,14,20
Gökçe_Aradım_Seni,Aradım Seni,Gökçe,17,12
Gökçe_Aşık_Olmak_İstemiyorum,Aşık Olmak İstemiyorum,Gökçe,17,12
Gökçe_Özgül_Aydınlıktan_Karanlığa,Aydınlıktan Karanlığa,Gökçe Özgül,8,1
Gökçe_Özgül_Sevdi_Beni,Sevdi Beni,Gökçe Özgül,14,20
Gökçe_Kılınçer_Derdimin_Dermanı_Yok,Derdimin Dermanı Yok,Gökçe Kılınçer,14,20
Bedirhan_Gökçe_Bu_Gece,Bu Gece,Bedirhan Gökçe,20,2
Gökçe_Kime_Ne,Kime Ne,Gökçe,1,6
Gökçe_Hayat_Sana_Güzel,Hayat Sana Güzel,Gökçe,17,12
Gökçe_Kırgız_Misafir,Misafir,Gökçe Kırgız,20,2
Murat_Gökçe_Sal_Beni,Sal Beni,Murat Gökçe,8,1
Emre_Altınel_İkimizin_Arasında,İkimizin Arasında,Emre Altınel,8,1
Gökçe_Armağan,Armağan,Gökçe,14,20
Gökçe_İstanbul,İstanbul,Gökçe,8,1
Gökçe_Kırgız_Aşkın_İçimde_Bir_Yara,Aşkın İçimde Bir Yara,Gökçe Kırgız,20,2
Gülnur_Gökçe_Yaktın_Yandırdın_Beni,Yaktın Yandırdın Beni,Gülnur Gökçe,17,12
Gökçe_Eyvallah,Eyvallah,Gökçe,20,2
Gökçe_Sorma_Neden,Sorma Neden,Gökçe,5,17
Beyza_Doğuç_Sen_ve_Ben,Sen ve Ben,Beyza Doğuç,1,6
Ozan_Gullu_Toxic,Toxic,Ozan Gullu,14,20
Bülent_Gökçe_Umut_Işığım,Umut Işığım,Bülent Gökçe,1,6
Şafak_Kani_Sana_Benzer,Sana Benzer,Şafak Kani,1,6
Gökçe_Gel_Çiçek_Açalım,Gel Çiçek Açalım,Gökçe,8,1
Gökçe_Bağlar,Bağlar,Gökçe,1,6
Bülent_Gökçe_Belki_Bir_Kış_Günü,Belki Bir Kış Günü,Bülent Gökçe,1,6
Gökçe_Özgül_Çok_İnsan_Yok_İnsan,Çok İnsan Yok İnsan,Gökçe Özgül,5,17
Gökçe_Kırgız_İyi_Mi_Oralar,İyi Mi Oralar,Gökçe Kırgız,5,17
Kamufle_Sittin_Sene,Sittin Sene,Kamufle,5,17
Gökçe_Özgül_Yaklaşmadım,Yaklaşmadım,Gökçe Özgül,8,1
Aslı_Güngör_Kalp_Kalbe_Karşı,Kalp Kalbe Karşı,Aslı Güngör,1,6
Aslı_Güngör_Son_Öpücük,Son Öpücük,Aslı Güngör,20,2
Aslı_Güngör_İzmir_Bilir_Ya,İzmir Bilir Ya,Aslı Güngör,1,6
Aslı_Güngör_Aşk_Her_Şeye_Değer,Aşk Her Şeye Değer,Aslı Güngör,1,6
Aslı_Güngör_Dön_Gel_Yeter,Dön Gel Yeter,Aslı Güngör,1,6
Aslı_Güngör_Unutursun,Unutursun,Aslı Güngör,8,1
Aslı_Güngör_Gözyaşlarımla,Gözyaşlarımla,Aslı Güngör,8,1
Aslı_Güngör_Ben_de_Dahil,Ben de Dahil,Aslı Güngör,20,2
Aslı_Güngör_Ask_Alev_Aldi,Ask Alev Aldi,Aslı Güngör,1,6
Aslı_Güngör_Yenildim_Sana,Yenildim Sana,Aslı Güngör,1,6
Sinan_Özen_Ben_Seni_Sevdim,Ben Seni Sevdim,Sinan Özen,1,6
Aslı_Güngör_İyi_Ki_Sen_Vardın,İyi Ki Sen Vardın,Aslı Güngör,17,12
Aslı_Güngör_Uçurumlar,Uçurumlar,Aslı Güngör,1,6
Aslı_Güngör_Bana_Seni_Gerek_Seni,Bana Seni Gerek Seni,Aslı Güngör,1,6
Aslı_Güngör_Ninni,Ninni,Aslı Güngör,20,2
Aslı_Güngör_Aşk_Herşeye_Değer,Aşk Herşeye Değer,Aslı Güngör,20,2
Behzat_Gerçekler_Yeniden_Başlasın,Yeniden Başlasın,Behzat Gerçekler,5,17
Behzat_Gerçekler_Belle,Belle,Behzat Gerçekler,8,1
Kamufle_Yalnız_Kaldım,Yalnız Kaldım,Kamufle,17,12
Aslı_Güngör_İhanet,İhanet,Aslı Güngör,8,1
Aslı_Güngör_Büyülü_Sözler,Büyülü Sözler,Aslı Güngör,17,12
Aslı_Güngör_Adı_Bende,Adı Bende,Aslı Güngör,5,17
Aslı_Güngör_Olmak_Ya_Da_Olmamak,Olmak Ya Da Olmamak,Aslı Güngör,1,6
Aslı_Güngör_Bende_Aşk_Bitmez,Bende Aşk Bitmez,Aslı Güngör,5,17
Aslı_Güngör_Aşkın_Anahtarı,Aşkın Anahtarı,Aslı Güngör,20,2
Aslı_Güngör_Opa_&_Belkide_Şans,Opa & Belkide Şans,Aslı Güngör,5,17
Özge_Gülbey_Usta_Patara,Patara,Özge Gülbey Usta,1,6
Anonim_Pavane,Pavane,Anonim,20,2
Anonim_Sabahın_Seherinde,Sabahın Seherinde,Anonim,20,2
Ozan_Doğulu_Meyhaneci,Meyhaneci,Ozan Doğulu,8,1
Ozan_Doğulu_Alain_Delon,Alain Delon,Ozan Doğulu,5,17
Ozan_Doğulu_Uzun_Lafın_Kısası,Uzun Lafın Kısası,Ozan Doğulu,1,6
Ozan_Doğulu_Namus,Namus,Ozan Doğulu,5,17
Ozan_Doğulu_Dağılmak_İstiyorum,Dağılmak İstiyorum,Ozan Doğulu,1,6
Ozan_Doğulu_Hoşuna_Mı_Gidiyor?,Hoşuna Mı Gidiyor?,Ozan Doğulu,17,12
Ozan_Doğulu_Böyle_Akşamlar,Böyle Akşamlar,Ozan Doğulu,5,17
Ozan_Doğulu_Yağmur,Yağmur,Ozan Doğulu,17,12
Ozan_Doğulu_Aşkistan,Aşkistan,Ozan Doğulu,5,17
Ozan_Doğulu_Harika,Harika,Ozan Doğulu,5,17
Ozan_Doğulu_Kulüp,Kulüp,Ozan Doğulu,17,12
Ozan_Doğulu_Sözlerimi_Geri_Alamam,Sözlerimi Geri Alamam,Ozan Doğulu,20,2
Kenan_Doğulu_Kız_Sana_Hayran,Kız Sana Hayran,Kenan Doğulu,17,12
Ece_Seçkin_Hoşuna_Mı_Gidiyor?,Hoşuna Mı Gidiyor?,Ece Seçkin,17,12
Ozan_Doğulu_Kalp_Kalbe_Karşı,Kalp Kalbe Karşı,Ozan Doğulu,8,1
Ozan_Doğulu_Sayın_Seyirciler,Sayın Seyirciler,Ozan Doğulu,14,20
Ozan_Doğulu_Derdim_Çok,Derdim Çok,Ozan Doğulu,20,2
Ozan_Doğulu_Kaybolan_Yıllar,Kaybolan Yıllar,Ozan Doğulu,8,1
Ozan_Doğulu_Ne_Zamandır,Ne Zamandır,Ozan Doğulu,1,6
Ozan_Doğulu_Daha,Daha,Ozan Doğulu,20,2
Ozan_Doğulu_Bir_Kereden_Hiçbir_Şey_Olmaz,Bir Kereden Hiçbir Şey Olmaz,Ozan Doğulu,14,20
Ozan_Doğulu_Sen_Mutlu_Ol,Sen Mutlu Ol,Ozan Doğulu,5,17
Ozan_Doğulu_Naparsan_Yap,Naparsan Yap,Ozan Doğulu,5,17
Ece_Seçkin_Vazgeçtim,Vazgeçtim,Ece Seçkin,1,6
Deniz_Seki_İnsan_Lekesi,İnsan Lekesi,Deniz Seki,17,12
Ozan_Doğulu_Deli_Fişek,Deli Fişek,Ozan Doğulu,5,17
Ozan_Doğulu_Hey,Hey,Ozan Doğulu,17,12
Ozan_Doğulu_Büyük_Yürürüm,Büyük Yürürüm,Ozan Doğulu,17,12
Kenan_Doğulu_Bunlar_Da_Geçer,Bunlar Da Geçer,Kenan Doğulu,1,6
Kenan_Doğulu_Kalp_Kalbe_Karşı,Kalp Kalbe Karşı,Kenan Doğulu,8,1
Ozan_Doğulu_Pare_Pare,Pare Pare,Ozan Doğulu,5,17
Ozan_Doğulu_Hata,Hata,Ozan Doğulu,17,12
Ozan_Doğulu_Tutamıyorum_Zamanı,Tutamıyorum Zamanı,Ozan Doğulu,5,17
Ozan_Doğulu_Yazmışsa_Bozmak_Olmaz,Yazmışsa Bozmak Olmaz,Ozan Doğulu,5,17
Irmak_Arıcı_Demedim_mi,Demedim mi,Irmak Arıcı,14,20
Ozan_Doğulu_Unutmamalı,Unutmamalı,Ozan Doğulu,5,17
Ozan_Doğulu_Gerçek_Şu_ki,Gerçek Şu ki,Ozan Doğulu,8,1
Ozan_Doğulu_40_Asırlık,40 Asırlık,Ozan Doğulu,14,20
Ozan_Doğulu_Istanbul_Istanbul_Olalı,Istanbul Istanbul Olalı,Ozan Doğulu,20,2
Ozan_Doğulu_Haram_Geceler,Haram Geceler,Ozan Doğulu,1,6
Ozan_Doğulu_Öle_Öle,Öle Öle,Ozan Doğulu,20,2
Ozan_Doğulu_Koy_Koy_Koy,Koy Koy Koy,Ozan Doğulu,5,17
Ozan_Doğulu_Bunlar'da_Geçer,Bunlar'da Geçer,Ozan Doğulu,1,6
Ozan_Doğulu_Yalnızlık_Fm,Yalnızlık Fm,Ozan Doğulu,17,12
Ozan_Doğulu_Gidiyorum,Gidiyorum,Ozan Doğulu,5,17
Ozan_Doğulu_Müptelayım_Sana,Müptelayım Sana,Ozan Doğulu,5,17
Ozan_Doğulu_Vur,Vur,Ozan Doğulu,17,12
Tarkan_Dedikodu,Dedikodu,Tarkan,5,17
Ozan_Doğulu_Ay_Yüzlüm,Ay Yüzlüm,Ozan Doğulu,1,6
Ozan_Doğulu_Hangisine_Yanayım,Hangisine Yanayım,Ozan Doğulu,8,1
Ozan_Doğulu_Sarı_Çizmeli_Mehmet_Ağa,Sarı Çizmeli Mehmet Ağa,Ozan Doğulu,14,20
Ozan_Doğulu_Bir_Garip_Yolcuyum,Bir Garip Yolcuyum,Ozan Doğulu,8,1
Ziynet_Sali_Bize_Yeter,Bize Yeter,Ziynet Sali,8,1
Murat_Boz_Yazmışsa_Bozmak_Olmaz,Yazmışsa Bozmak Olmaz,Murat Boz,5,17
Ozan_Doğulu_Kahır_Mektubu,Kahır Mektubu,Ozan Doğulu,20,2
Ozan_Doğulu_Sebebim_Aşk,Sebebim Aşk,Ozan Doğulu,8,1
Ozan_Doğulu_Yok_De,Yok De,Ozan Doğulu,14,20
Ozan_Doğulu_Elizabeth,Elizabeth,Ozan Doğulu,8,1
Ozan_Doğulu_Wet,Wet,Ozan Doğulu,8,1
Ozan_Doğulu_Yaşamak_Ne_Güzel_Şey,Yaşamak Ne Güzel Şey,Ozan Doğulu,1,6
DJ_Eyup_Derdim_Çok,Derdim Çok,DJ Eyup,17,12
Ozan_Doğulu_Elveda,Elveda,Ozan Doğulu,20,2
Ozan_Doğulu_Anka,Anka,Ozan Doğulu,20,2
Ozan_Doğulu_Petrol,Petrol,Ozan Doğulu,5,17
Ozan_Doğulu_Dans_Et,Dans Et,Ozan Doğulu,5,17
Ozan_Doğulu_Solo_Türk,Solo Türk,Ozan Doğulu,1,6
Kenan_Doğulu_Özgürlük,Özgürlük,Kenan Doğulu,8,1
Ozan_Doğulu_Eleman,Eleman,Ozan Doğulu,1,6
Ozan_Doğulu_Yanar,Yanar,Ozan Doğulu,20,2
Ozan_Doğulu_Kiz_Sana_Hayran,Kiz Sana Hayran,Ozan Doğulu,17,12
Ozan_Doğulu_Elveda_-_Intro,Elveda - Intro,Ozan Doğulu,20,2
Ozan_Doğulu_Ayı,Ayı,Ozan Doğulu,5,17
Ozan_Doğulu_İstanbul_İstanbul_Olalı,İstanbul İstanbul Olalı,Ozan Doğulu,20,2
Ozan_Doğulu_Öp,Öp,Ozan Doğulu,5,17
Ozan_Doğulu_Aşk_/_Kış,Aşk / Kış,Ozan Doğulu,20,2
Ozan_Doğulu_Kime_Ne,Kime Ne,Ozan Doğulu,17,12
Ozan_Doğulu_Çelik_Kanatlar,Çelik Kanatlar,Ozan Doğulu,1,6
Ozan_Doğulu_Türk_Yıldızları,Türk Yıldızları,Ozan Doğulu,20,2
Ozan_Doğulu_Bekleyenim_Yok,Bekleyenim Yok,Ozan Doğulu,8,1
Ozan_Doğulu_Allah_Göstersin,Allah Göstersin,Ozan Doğulu,5,17
Ozan_Doğulu_Hüsran,Hüsran,Ozan Doğulu,20,2
Ozan_Doğulu_Aşk_/_Bahar,Aşk / Bahar,Ozan Doğulu,20,2
Ozan_Doğulu_Güneş_İle_Ay,Güneş İle Ay,Ozan Doğulu,20,2
Ozan_Doğulu_Gece,Gece,Ozan Doğulu,1,6
Ozan_Doğulu_Dedikodu,Dedikodu,Ozan Doğulu,8,1
DJ_Eyup_Dansa_Kaldır,Dansa Kaldır,DJ Eyup,8,1
Ozan_Doğulu_Mutlu_Son,Mutlu Son,Ozan Doğulu,5,17
Ozan_Doğulu_Aşk_/_Güz,Aşk / Güz,Ozan Doğulu,1,6
Ozan_Doğulu_Kırmızı,Kırmızı,Ozan Doğulu,5,17
Ozan_Doğulu_Düşen_Son_Yaprak,Düşen Son Yaprak,Ozan Doğulu,14,20
Ozan_Doğulu_Uçurtma,Uçurtma,Ozan Doğulu,20,2
Ozan_Doğulu_Benimle_Evlenir_Misin?,Benimle Evlenir Misin?,Ozan Doğulu,1,6
Ozan_Doğulu_Ola_Ola,Ola Ola,Ozan Doğulu,5,17
Ozan_Doğulu_Düğün_Marşı,Düğün Marşı,Ozan Doğulu,14,20
Ozan_Doğulu_Mancini,Mancini,Ozan Doğulu,20,2
Ozan_Doğulu_Kepenek,Kepenek,Ozan Doğulu,1,6
Ozan_Doğulu_Allah_Korusun,Allah Korusun,Ozan Doğulu,8,1
Ozan_Doğulu_Anadolu_Kartalları,Anadolu Kartalları,Ozan Doğulu,8,1
Ozan_Doğulu_Son`g,Son`g,Ozan Doğulu,5,17
Ozan_Doğulu_Egeli,Egeli,Ozan Doğulu,20,2
Ozan_Doğulu_Kelebek,Kelebek,Ozan Doğulu,8,1
Ozan_Doğulu_İlk_Adım,İlk Adım,Ozan Doğulu,1,6
Ozan_Doğulu_Hayal_Kırıklığı,Hayal Kırıklığı,Ozan Doğulu,1,6
DJ_Eyup_Öle_Öle,Öle Öle,DJ Eyup,5,17
Ozan_Doğulu_100,100,Ozan Doğulu,5,17
Ozan_Doğulu_Aşkkolik,Aşkkolik,Ozan Doğulu,14,20
DJ_Eyup_Vole,Vole,DJ Eyup,14,20
Bedük_Automatik,Automatik,Bedük,20,2
Bedük_Sude,Sude,Bedük,17,12
Bedük_Bi_Dans_Etsek,Bi Dans Etsek,Bedük,8,1
Bedük_Koyver_Kendini,Koyver Kendini,Bedük,5,17
Bedük_Oynayalım,Oynayalım,Bedük,17,12
Sıla_Engerek,Engerek,Sıla,20,2
Bedük_We_Dance,We Dance,Bedük,1,6
Bedük_Gece_Bir,Gece Bir,Bedük,1,6
Bedük_Benim_Gecem,Benim Gecem,Bedük,1,6
Bedük_Ful_Animasyon,Ful Animasyon,Bedük,5,17
Bedük_Heartbreaker,Heartbreaker,Bedük,17,12
Harun_Kolçak_Sensiz_Olmam,Sensiz Olmam,Harun Kolçak,17,12
Bedük_Salla_Beni_Güzel,Salla Beni Güzel,Bedük,1,6
Sıla_MESELA,MESELA,Sıla,8,1
Bedük_Altı_Üstü,Altı Üstü,Bedük,8,1
Bedük_This_Fire,This Fire,Bedük,5,17
Bedük_Electric_Girl,Electric Girl,Bedük,5,17
Bedük_Intergalactic,Intergalactic,Bedük,5,17
Bedük_Bizde_Kafa_Yok,Bizde Kafa Yok,Bedük,5,17
Bedük_Beraber,Beraber,Bedük,20,2
Bedük_SALLAN,SALLAN,Bedük,1,6
Bedük_Better_Than_My_Baby,Better Than My Baby,Bedük,5,17
Bedük_Move_to_My_Beat,Move to My Beat,Bedük,5,17
Bedük_Dance_With_Myself,Dance With Myself,Bedük,17,12
Bedük_Yangın_Var,Yangın Var,Bedük,5,17
Bedük_Missing,Missing,Bedük,20,2
Bedük_Let_Me_Go,Let Me Go,Bedük,1,6
Bedük_My_Woman,My Woman,Bedük,17,12
Bedük_Herkes_Güzel,Herkes Güzel,Bedük,17,12
Bedük_Roundabout,Roundabout,Bedük,17,12
Bedük_Push_The_Button,Push The Button,Bedük,5,17
Bedük_Rock_'n'_Roll_Queen,Rock 'n' Roll Queen,Bedük,5,17
Bedük_Camdan_Hikayeler,Camdan Hikayeler,Bedük,20,2
Bedük_Ankara’nın_Delisi,Ankara’nın Delisi,Bedük,14,20
Bedük_Alive,Alive,Bedük,8,1
Bedük_Attention,Attention,Bedük,14,20
Bedük_Starlight,Starlight,Bedük,5,17
Bedük_Shake_That_Thing,Shake That Thing,Bedük,5,17
Bedük_Say_Something,Say Something,Bedük,17,12
Bedük_Get_Wrecked,Get Wrecked,Bedük,5,17
Bedük_Love_Tonight,Love Tonight,Bedük,17,12
Bedük_Ters,Ters,Bedük,8,1
Bedük_Press_Start,Press Start,Bedük,5,17
Bedük_Get_Stoned,Get Stoned,Bedük,5,17
Bedük_On_the_Floor,On the Floor,Bedük,5,17
Bedük_Keep_on_Rockin',Keep on Rockin',Bedük,5,17
Bedük_With_You,With You,Bedük,8,1
Bedük_We_Are_One,We Are One,Bedük,5,17
Bedük_Back_on_Me,Back on Me,Bedük,5,17
Bedük_Heels_on_Fire,Heels on Fire,Bedük,5,17
Bedük_Dünyadan_Bi'haber,Dünyadan Bi'haber,Bedük,1,6
Bedük_Under_Bright_White_Lights,Under Bright White Lights,Bedük,5,17
Serhat_Bedük_Adam,Adam,Serhat Bedük,17,12
Bedük_Away,Away,Bedük,14,20
Bedük_Glorious,Glorious,Bedük,17,12
Bedük_Too_Shy,Too Shy,Bedük,17,12
Bedük_Feels_Like_Heaven,Feels Like Heaven,Bedük,5,17
Keremcem_Eylül,Eylül,Keremcem,14,20
Bedük_Lose_It_All,Lose It All,Bedük,14,20
Bedük_Funk_It,Funk It,Bedük,5,17
Bedük_Sweat_It,Sweat It,Bedük,5,17
Bedük_Get_Down,Get Down,Bedük,1,6
Bedük_Erkenden_Kalk,Erkenden Kalk,Bedük,17,12
Bedük_Like_Tomorrow_Will_Never_Come,Like Tomorrow Will Never Come,Bedük,5,17
Bedük_Don't_Stop,Don't Stop,Bedük,17,12
Bedük_Sway_with_Me,Sway with Me,Bedük,17,12
Bedük_Play_Now,Play Now,Bedük,8,1
Bedük_Why_so_Serious?,Why so Serious?,Bedük,5,17
Bedük_Unacceptable,Unacceptable,Bedük,5,17
Bedük_I_Only_Want_You,I Only Want You,Bedük,17,12
Bedük_Animal_Rough,Animal Rough,Bedük,5,17
Bedük_Far_from_You,Far from You,Bedük,1,6
Alişan_Göksu_Duramam,Duramam,Alişan Göksu,5,17
Bedük_Put_It_on_Me,Put It on Me,Bedük,17,12
Ramadan_Kafam_Güzel,Kafam Güzel,Ramadan,14,20
Tan_Taşçı_Yok_Başka_Hayalim,Yok Başka Hayalim,Tan Taşçı,1,6
Tan_Taşçı_Benim_Gibi_Olmayacak,Benim Gibi Olmayacak,Tan Taşçı,17,12
Tan_Taşçı_O'na_Söyle,O'na Söyle,Tan Taşçı,1,6
Tan_Taşçı_Nasıl_Seveceğim,Nasıl Seveceğim,Tan Taşçı,1,6
Tan_Taşçı_Yalan,Yalan,Tan Taşçı,20,2
Tan_Taşçı_Yok,Yok,Tan Taşçı,1,6
Harun_Kolçak_Gitme_Seviyorum,Gitme Seviyorum,Harun Kolçak,1,6
Yasin_Keleş_Ara_Ara,Ara Ara,Yasin Keleş,1,6
Yasin_Keleş_Paşa_Paşa,Paşa Paşa,Yasin Keleş,17,12
Tan_Taşçı_Rica_Ederim,Rica Ederim,Tan Taşçı,20,2
Tan_Taşçı_Kalbime_Gömüyorum,Kalbime Gömüyorum,Tan Taşçı,20,2
Tan_Taşçı_Yıldızlarda_Kayar,Yıldızlarda Kayar,Tan Taşçı,17,12
Seda_Sayan_Kızılca_Şerbet,Kızılca Şerbet,Seda Sayan,1,6
Tan_Taşçı_Herhalde,Herhalde,Tan Taşçı,8,1
Tan_Taşçı_Biliyormusun,Biliyormusun,Tan Taşçı,17,12
Tan_Taşçı_Gayrı,Gayrı,Tan Taşçı,20,2
Tan_Taşçı_Elbet,Elbet,Tan Taşçı,8,1
Tan_Taşçı_Bil_Ki,Bil Ki,Tan Taşçı,1,6
Tan_Taşçı_Neler_Neler,Neler Neler,Tan Taşçı,14,20
Tan_Taşçı_Asla,Asla,Tan Taşçı,20,2
Tan_Taşçı_Sözümü_Tutamadım,Sözümü Tutamadım,Tan Taşçı,20,2
Tan_Taşçı_Hafız,Hafız,Tan Taşçı,5,17
Tan_Taşçı_Hata,Hata,Tan Taşçı,1,6
Tan_Taşçı_Beş_Dakika,Beş Dakika,Tan Taşçı,20,2
Tan_Taşçı_Söyleme,Söyleme,Tan Taşçı,1,6
Tan_Taşçı_Ah_Bu_Şarkıların_Gözü_Kör_Olsun,Ah Bu Şarkıların Gözü Kör Olsun,Tan Taşçı,17,12
Tan_Taşçı_Sokağından_Geçmezdim,Sokağından Geçmezdim,Tan Taşçı,8,1
Tan_Taşçı_Aşkım_Diyorum,Aşkım Diyorum,Tan Taşçı,8,1
Tan_Taşçı_Sus_Konuşma,Sus Konuşma,Tan Taşçı,8,1
Tan_Taşçı_Dön_Geri,Dön Geri,Tan Taşçı,20,2
Tan_Taşçı_Kusura_Bakma,Kusura Bakma,Tan Taşçı,20,2
Tan_Taşçı_Benden_Bir_Sen_Olmaz,Benden Bir Sen Olmaz,Tan Taşçı,1,6
Tan_Taşçı_Giderken,Giderken,Tan Taşçı,8,1
Tan_Taşçı_Kal,Kal,Tan Taşçı,20,2
Gülden_Bi'_Damla,Bi' Damla,Gülden,20,2
Tan_Taşçı_İmkansız_(Rüyalarım_Olmasa),İmkansız (Rüyalarım Olmasa),Tan Taşçı,20,2
Tan_Taşçı_Sende_De_Benden_Var,Sende De Benden Var,Tan Taşçı,14,20
Tan_Taşçı_Bilir_Mi,Bilir Mi,Tan Taşçı,5,17
Tan_Taşçı_Küçük_Hesaplar,Küçük Hesaplar,Tan Taşçı,5,17
Tan_Taşçı_Dur,Dur,Tan Taşçı,20,2
Tan_Taşçı_Bazı_Gerçekler,Bazı Gerçekler,Tan Taşçı,1,6
Tan_Taşçı_Geçer,Geçer,Tan Taşçı,1,6
Tan_Taşçı_Ağla_Ağla,Ağla Ağla,Tan Taşçı,1,6
Tan_Taşçı_Ben_Her_Bahar_Mutsuzum,Ben Her Bahar Mutsuzum,Tan Taşçı,1,6
Serdar_Ortaç_Çakal,Çakal,Serdar Ortaç,17,12
Tan_Taşçı_Bilsem_Ki,Bilsem Ki,Tan Taşçı,1,6
Tan_Taşçı_Dostum_Dostum,Dostum Dostum,Tan Taşçı,17,12
Tan_Taşçı_Göremem,Göremem,Tan Taşçı,1,6
Tan_Taşçı_Bi'_Başka_Ayrıldık,Bi' Başka Ayrıldık,Tan Taşçı,1,6
Tan_Taşçı_Gözlerin,Gözlerin,Tan Taşçı,20,2
Tan_Taşçı_İtme,İtme,Tan Taşçı,14,20
Tan_Taşçı_Yalvarırım,Yalvarırım,Tan Taşçı,20,2
Tan_Taşçı_Ziyan,Ziyan,Tan Taşçı,8,1
Tan_Taşçı_Doğum_Günü,Doğum Günü,Tan Taşçı,14,20
Tan_Taşçı_Ötme_Bülbül_Ötme,Ötme Bülbül Ötme,Tan Taşçı,14,20
Tan_Taşçı_Çatkapı,Çatkapı,Tan Taşçı,1,6
Tan_Taşçı_Bi'_Damla,Bi' Damla,Tan Taşçı,1,6
Seda_Eylül_Tansık_Toydum,Toydum,Seda Eylül Tansık,1,6
"Tan_Taşçı_Zor_İşimiz,_Zor","Zor İşimiz, Zor",Tan Taşçı,1,6
Tan_Taşçı_Azrail,Azrail,Tan Taşçı,8,1
Tan_Taşçı_Çanta,Çanta,Tan Taşçı,8,1
Tan_Taşçı_Ona_Söyle,Ona Söyle,Tan Taşçı,1,6
Tan_Taşçı_Yolcu,Yolcu,Tan Taşçı,1,6
Tan_Taşçı_Tutunamıyorum,Tutunamıyorum,Tan Taşçı,8,1
Tan_Taşçı_Çaldılar,Çaldılar,Tan Taşçı,1,6
Eftalya_Yağcı_Çukur,Çukur,Eftalya Yağcı,20,2
Merve_Özbey_Kendine_Dünya,Kendine Dünya,Merve Özbey,1,6
Merve_Özbey_Yaramızda_Kalsın,Yaramızda Kalsın,Merve Özbey,20,2
Merve_Özbey_Kül,Kül,Merve Özbey,1,6
Merve_Özbey_Yaş_Hikayesi,Yaş Hikayesi,Merve Özbey,1,6
Merve_Özbey_Vicdanın_Affetsin,Vicdanın Affetsin,Merve Özbey,1,6
Merve_Özbey_Vuracak,Vuracak,Merve Özbey,1,6
Merve_Özbey_Yerle_Yeksan,Yerle Yeksan,Merve Özbey,1,6
Merve_Özbey_Topsuz_Tüfeksiz,Topsuz Tüfeksiz,Merve Özbey,5,17
Oğuzhan_Koç_Geçsin_Yıllar,Geçsin Yıllar,Oğuzhan Koç,20,2
Emrah_Karaduman_Bir_İmkansız_Var,Bir İmkansız Var,Emrah Karaduman,8,1
Erdem_Kınay_Helal_Ettim,Helal Ettim,Erdem Kınay,20,2
Erdem_Kınay_Duman,Duman,Erdem Kınay,14,20
Merve_Özbey_Duramıyorum,Duramıyorum,Merve Özbey,8,1
Merve_Özbey_Kaptan,Kaptan,Merve Özbey,8,1
Merve_Özbey_Sahi,Sahi,Merve Özbey,1,6
Merve_Özbey_Ödeştik,Ödeştik,Merve Özbey,20,2
Merve_Özbey_Helal_Ettim,Helal Ettim,Merve Özbey,20,2
Merve_Özbey_Yağmur,Yağmur,Merve Özbey,17,12
Merve_Özbey_Devran,Devran,Merve Özbey,8,1
Merve_Özbey_Haram,Haram,Merve Özbey,8,1
Merve_Özbey_Kararsın_Dünyam,Kararsın Dünyam,Merve Özbey,20,2
Merve_Özbey_Allah'a_Emanet_Ol,Allah'a Emanet Ol,Merve Özbey,1,6
Merve_Özbey_Usta,Usta,Merve Özbey,17,12
Sinan_Akçıl_Durum_Çok_Acil,Durum Çok Acil,Sinan Akçıl,1,6
Merve_Özbey_Çilingir,Çilingir,Merve Özbey,1,6
Merve_Özbey_Yolun_Sonu,Yolun Sonu,Merve Özbey,1,6
Banu_Parlak_Narin_Yarim,Narin Yarim,Banu Parlak,17,12
Banu_Parlak_Aman,Aman,Banu Parlak,5,17
Banu_Parlak_Dura_Dura,Dura Dura,Banu Parlak,5,17
Turgay_Saka_İki_Yüzlü,İki Yüzlü,Turgay Saka,5,17
