song_id,title,artist,language,tempo,energy_rms,spectral_centroid,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,som_x,som_y,jitter_x,jitter_y
Selin_SENİ_GÖRDÜĞÜM_AN,SENİ GÖRDÜĞÜM AN,Selin,tr,123.046875,0.2606827914714813,1774.3335513707889,-75.586494,119.55386,-7.717169,31.825836,12.189733,15.2687845,9.754646,2.725599,5.3482275,7.836016,0.9809018,6.6829605,-1.2994733,0.26410294,0.30732295,0.4932757,0.32678434,0.4688749,0.45337665,0.28799418,0.33913082,0.37309384,0.44954056,0.35784063,0.29695198,2,16,2.0124768228634,15.653437661809738
Sufle_Hiç_Kimsenin_Günahı_Yok,Hiç Kimsenin Günahı Yok,Sufle,tr,112.34714673913044,0.1000642329454422,1669.0851183657137,-239.79625,97.53373,34.67014,36.04962,17.352594,13.080109,-2.201392,1.2770861,-1.0950499,-4.247924,-7.076239,-3.2864265,-5.564328,0.19832085,0.27789828,0.48207086,0.34843934,0.3006316,0.21757686,0.15580131,0.20613615,0.29614118,0.51039267,0.3083884,0.14922006,15,8,14.991077264205536,8.353874806137085
Canozan_Artık_Uyu,Artık Uyu,Canozan,tr,99.38401442307692,0.0932421460747718,2110.078441430778,-185.32347,95.67396,0.33080852,8.96428,5.182977,5.5556135,-14.707952,-3.8812585,-9.612541,-8.326624,-11.708348,-9.021092,-7.7666936,0.17849827,0.13487321,0.19116777,0.18255214,0.403485,0.48341376,0.26076445,0.30242068,0.19117624,0.256048,0.19810525,0.13269071,21,0,21.13349140603688,0.38905347381761035
Canozan_Mutlu_Olmak_Zordur_Derler,Mutlu Olmak Zordur Derler,Canozan,tr,129.19921875,0.055301547050476,1632.099253539905,-353.44894,85.54188,17.127695,28.716824,5.88923,7.8190255,-3.090516,0.17775261,-3.9734125,-2.3424735,-7.349586,-2.482325,-7.8692746,0.37596735,0.24398202,0.25504613,0.24462694,0.22653565,0.22707883,0.3230181,0.21865405,0.17774121,0.24959742,0.3937679,0.575419,15,0,14.71172100380505,-0.32914546093993596
Canozan_Baktın_Olmuyo,Baktın Olmuyo,Canozan,tr,161.4990234375,0.0596333146095275,2102.7052895752577,-286.51016,98.784325,28.946613,24.290293,4.845498,15.642792,2.3843765,-7.112558,-5.547287,-5.7941647,-7.8759265,-4.3116364,-5.7237997,0.34074816,0.34735796,0.40370104,0.4593906,0.42043987,0.41514787,0.34870505,0.37726346,0.45562252,0.37780845,0.38491875,0.30137068,5,20,4.623978871898142,19.83301801780459
Canozan_küfür_mü_iltifat_mı,küfür mü iltifat mı,Canozan,tr,112.34714673913044,0.1131154671311378,1209.2077455111146,-259.59372,114.93114,32.93104,34.47525,25.035202,16.107235,7.835581,0.2664314,-3.598146,-5.7877226,-10.994623,-4.98905,-5.558551,0.22564442,0.25436524,0.2477057,0.29641408,0.3463932,0.30619156,0.36413822,0.29783174,0.36930943,0.30115792,0.31624353,0.34649903,20,2,19.846343953272953,1.8979205328282849
Sedef_Sebüktekin_Sen_Istersin,Sen Istersin,Sedef Sebüktekin,tr,198.76802884615384,0.0676689818501472,1541.333908284185,-317.01443,106.61394,12.316539,3.6413379,-1.5868585,-5.9167833,-7.3983755,-14.1599245,-7.166649,-3.886025,-15.002689,-6.8734503,-9.90586,0.23692209,0.3652385,0.4085703,0.23031744,0.2552138,0.20635438,0.19618513,0.19446972,0.21932797,0.26417196,0.26174238,0.3345137,19,15,19.16374461018932,15.221113094922181
Canozan_Aşk,Aşk,Canozan,tr,112.34714673913044,0.1452940702438354,1307.128559085154,-182.85713,156.9762,4.2302895,3.061032,5.687414,6.9689865,-2.2027457,-10.233889,2.1081898,-0.405918,-4.8516617,-1.4030597,-1.6089209,0.28110316,0.21007805,0.4117442,0.2934802,0.39922306,0.24869387,0.4267504,0.50767756,0.2530503,0.19743817,0.20189291,0.46493754,18,6,17.76148276169836,6.076741449693387
Canozan_Bir_Damla_Gözlerimde_-_SAYGI1,Bir Damla Gözlerimde - SAYGI1,Canozan,tr,112.34714673913044,0.12774258852005,1540.417893299206,-165.54056,122.42865,-4.675658,22.70828,2.65463,4.152377,-4.733471,-3.1160514,-13.324877,-1.2352728,-7.383895,-5.2014604,-8.283141,0.27755752,0.2127498,0.32767883,0.47467664,0.62074894,0.2786023,0.22040187,0.17453465,0.20553178,0.34238622,0.3496821,0.4964473,11,13,11.138745946659935,13.115492560394054
Canozan_Alla_Beni_Pulla_Beni,Alla Beni Pulla Beni,Canozan,tr,80.74951171875,0.0864284485578537,1740.5069319221218,-205.17172,132.21925,-42.070904,14.65571,-6.7873535,-18.033567,-7.619393,-27.58601,-12.03194,-14.070471,-15.454156,-13.223457,-22.012146,0.2684024,0.34952334,0.17602205,0.36312756,0.4493794,0.16708717,0.13435979,0.17059685,0.31587863,0.1560892,0.15899433,0.26474428,21,21,21.375929636885818,21.206007858254804
Canozan_Hayal_Edemezsin,Hayal Edemezsin,Canozan,tr,135.99917763157896,0.2036838084459304,1153.8415930173007,-201.52414,124.48223,7.4291177,40.459442,8.368381,10.488235,-4.361228,-2.79244,-10.462641,-3.423442,-4.277872,-8.836108,-10.066044,0.17084001,0.20240217,0.27093577,0.30246803,0.4116339,0.30921498,0.25269645,0.27963048,0.3017727,0.4361904,0.21711864,0.19943121,14,13,13.675120572631535,12.69438319954962
Canozan_Sen_Kocaman_Çöllerde,Sen Kocaman Çöllerde,Canozan,tr,117.45383522727272,0.1076609119772911,1491.300607109057,-170.0339,132.95685,-7.7889156,38.326996,1.3820534,2.436721,-1.8766931,4.9624486,1.3768439,6.098376,0.9842888,6.692723,0.4023414,0.4187674,0.34860578,0.2962128,0.37721995,0.6137414,0.34536043,0.36282763,0.43493885,0.33784398,0.35639995,0.3202753,0.3389436,15,0,15.138081694580102,0.2665675655282099
Billur_Battal_aldığım_nefes_bile,aldığım nefes bile,Billur Battal,tr,95.703125,0.1676252484321594,2345.312236704744,-101.81397,80.8631,-9.570774,34.582092,-12.968324,3.6271784,6.6192064,8.63073,-1.2471192,-1.6798781,-3.8095574,-0.6896008,-4.1633472,0.433492,0.38345203,0.4680212,0.4622902,0.51875234,0.5454971,0.3564632,0.23984969,0.30002865,0.41454384,0.29905245,0.34408197,8,18,7.955000175443657,18.164495843344117
Sedef_Sebüktekin_Bul_Beni,Bul Beni,Sedef Sebüktekin,tr,123.046875,0.0670971274375915,1716.333765080145,-366.87476,96.68384,10.946091,45.147903,14.836661,13.633735,15.052938,-6.2231507,-3.6958144,1.4005201,-6.1748924,-3.9539723,0.13231392,0.28464895,0.27577126,0.2979004,0.28288615,0.36331216,0.2796602,0.41908076,0.6505081,0.5118106,0.41008028,0.3337772,0.32736468,11,2,11.294513803502005,2.0618733801570963
Canozan_Hiç_Sorma,Hiç Sorma,Canozan,tr,135.99917763157896,0.1461693197488784,1215.0115554131091,-176.61955,158.53712,7.3502655,3.7906656,6.9023905,11.520675,-3.261848,3.3021214,-3.3823602,-5.990313,-4.1501713,3.924454,4.9199066,0.62619334,0.40389878,0.25396413,0.28803915,0.45953706,0.5064498,0.24972074,0.31234565,0.21552604,0.115405425,0.1530428,0.24308413,17,6,16.74171983155791,6.311788267826445
Canozan_Gündelik_Düşler_Fırtınası,Gündelik Düşler Fırtınası,Canozan,tr,117.45383522727272,0.0853790864348411,1367.6316482719085,-278.86914,106.485115,10.392726,37.02897,14.990513,18.33859,0.9938703,3.0151289,-2.5676,-7.763965,-17.801918,-6.3791556,-7.9732594,0.41733658,0.2963016,0.3064495,0.28532705,0.30842456,0.21081817,0.18643236,0.21534939,0.28043154,0.3291129,0.2756193,0.44073543,19,0,19.15410076178093,0.16024508310704566
Canozan_Bana_yalanlar,Bana yalanlar,Canozan,tr,83.35433467741936,0.2189622521400451,1878.4579354724544,-106.72098,102.565475,1.6847591,31.890877,20.930231,11.619791,0.50925803,1.962111,1.2143657,2.8832939,1.1023668,6.1134744,0.62719387,0.23282784,0.27985433,0.39647326,0.38207293,0.626355,0.33227727,0.30342218,0.35920033,0.32524467,0.33654222,0.27922463,0.41192174,10,1,10.270492231718489,0.7613599701048204
Canozan_Bul_Beni,Bul Beni,Canozan,tr,123.046875,0.0985157936811447,1834.3813864863084,-323.94864,98.145744,16.953922,30.669514,7.77584,7.1929965,8.295674,-7.1558137,-5.3213043,-0.9278506,-9.300671,-4.9798045,-4.041592,0.27421165,0.2663078,0.31232184,0.2843138,0.3659167,0.2770876,0.43569383,0.67875755,0.540315,0.4450899,0.3547866,0.33224288,10,3,10.35569137557922,2.9437963048605336
Canozan_Bu_Dünya_Bi_Rüya,Bu Dünya Bi Rüya,Canozan,tr,161.4990234375,0.0626382380723953,1688.5170027735649,-261.92923,107.17405,4.6113744,33.059914,6.8231454,8.056707,-7.123751,1.1270643,-7.622353,-0.17468064,-6.196969,-5.5909624,-9.675035,0.3311393,0.33847225,0.43877918,0.42213222,0.36111963,0.31006864,0.33837357,0.35716277,0.3086342,0.3410572,0.35747576,0.32174826,12,13,12.146598422631717,12.995234293548586
Canozan_Uykuya_Dalmadan,Uykuya Dalmadan,Canozan,tr,112.34714673913044,0.2272947281599044,1867.3356070726732,-158.87923,102.30638,51.69553,42.092007,18.137604,30.065002,5.3779325,7.0793557,5.4361215,9.005479,-1.7953517,4.485353,-0.19877246,0.25122923,0.28797433,0.39270344,0.35656455,0.419059,0.60746866,0.5823329,0.63099116,0.4468177,0.340649,0.23779123,0.20982389,0,12,-0.0022601887932581777,11.644174101400324
Canozan_Deniz_Kabuğu,Deniz Kabuğu,Canozan,tr,123.046875,0.0651338770985603,1243.328097000062,-315.1265,120.703125,25.499922,34.203278,9.474705,8.407518,-1.2885423,-6.0586348,-6.5191383,-4.7857018,-11.486512,-6.329995,-8.318407,0.3030971,0.4387514,0.578716,0.28132164,0.111093335,0.15232423,0.31423774,0.13309112,0.17571454,0.33671293,0.31739035,0.2986768,17,17,17.09427779216097,17.363710010688045
Canozan_yalnızlık_yeni_baştan,yalnızlık yeni baştan,Canozan,tr,103.359375,0.1640265434980392,1960.688085686466,-160.88506,86.97705,18.130451,40.02224,10.755712,5.10289,-11.346266,2.7840655,-13.190902,-18.252058,-16.238808,-9.844251,-3.7359555,0.13918793,0.15151428,0.2615937,0.31429702,0.21807414,0.23259553,0.2845497,0.58177316,0.3268812,0.15084206,0.1266088,0.10117594,21,9,21.295123987582976,8.702861808637502
Canozan_Aşkın_bu_sarhoşluğu,Aşkın bu sarhoşluğu,Canozan,tr,86.1328125,0.1253651529550552,2109.95026392568,-125.44472,94.74192,11.441218,28.836721,4.413073,19.920876,-5.0827155,2.91309,-4.0516753,0.32702482,-7.905928,-5.3031287,-6.4987664,0.24631323,0.24968812,0.37221605,0.2863585,0.41662857,0.43360877,0.30554077,0.36579195,0.35498863,0.5552119,0.40925366,0.24596643,2,20,2.0564877973110636,20.157969013781383
Simge_Pınar_Bi'_Sen_Varsın,Bi' Sen Varsın,Simge Pınar,tr,129.19921875,0.1061646565794944,2392.9360051818685,-204.14655,95.36086,17.846224,20.981207,9.807228,-7.3637166,4.1223516,-13.215128,1.0460973,-7.4883294,-14.374087,-7.9955206,-3.8064296,0.19604519,0.22086237,0.17684233,0.2758042,0.31594932,0.20256421,0.2967038,0.17983249,0.2837825,0.306871,0.24973579,0.3239472,21,13,20.62430964775747,13.004984828872704
Dilan_Balkay_Hepsi_Kafamda,Hepsi Kafamda,Dilan Balkay,tr,63.02400914634146,0.0524891167879104,1072.335339352001,-345.7514,162.49629,26.68829,8.783265,-13.292082,-12.904995,-13.139473,-21.857418,-13.3508005,-16.886524,-10.162202,-13.753534,-8.269738,0.2970184,0.40083718,0.22775143,0.1613098,0.29044184,0.18203782,0.25258654,0.12522942,0.250567,0.3470027,0.15419771,0.2694023,21,18,21.34475895640558,17.620505799907537
Canozan_Kollarıma_dön_bebeğim,Kollarıma dön bebeğim,Canozan,tr,129.19921875,0.1229531466960907,1523.938115958873,-172.22105,132.74971,3.024703,17.523018,-12.496221,10.599077,-1.0350438,1.290653,-4.703367,6.1539025,-2.5029755,-6.456313,-6.501678,0.20593536,0.2377157,0.48926038,0.35548964,0.2666278,0.3272177,0.26963094,0.40569195,0.25879696,0.35739523,0.35370836,0.17976287,16,12,16.15162140082525,12.33979798069149
Canozan_ahmakıslatan,ahmakıslatan,Canozan,tr,103.359375,0.1586159467697143,1463.296099089681,-148.81749,135.89018,-5.6226344,24.247868,-2.7577143,7.4767666,-2.2338731,2.4720678,-3.818504,-1.5467294,-2.974183,-0.9577412,-1.953125,0.255744,0.32548872,0.55912673,0.3421684,0.28833067,0.2807811,0.603006,0.32267332,0.19034714,0.22738168,0.25535542,0.3386874,17,8,17.1412107086218,8.281469447055146
Sedef_Sebüktekin_Seni_Uyurken_Izlemek,Seni Uyurken Izlemek,Sedef Sebüktekin,tr,123.046875,0.1089427024126052,1494.1179952115297,-265.4723,121.22716,22.969492,17.240509,11.229544,4.02507,6.1293917,-11.468607,-4.832832,0.33164567,-5.4305425,-3.4658747,-8.270754,0.25001025,0.2420894,0.33364245,0.29903668,0.3238475,0.30847916,0.2157625,0.32397515,0.3937603,0.43530622,0.3112206,0.20902073,19,0,18.772540121918173,0.019406342323068426
Eskitilmiş_Yaz_Uyursam_Geçer_Mi?,Uyursam Geçer Mi?,Eskitilmiş Yaz,tr,86.1328125,0.1191513985395431,1258.573231255513,-277.54172,154.33235,16.960514,-5.51852,-3.078512,-1.8317606,-13.488976,-21.392693,-22.300508,-20.28454,-19.284016,-7.6913433,-4.3895216,0.17647026,0.5036561,0.40009183,0.13567735,0.15841854,0.09608159,0.18739371,0.21552314,0.12194411,0.19216882,0.11541718,0.19903395,20,20,20.127108376186126,19.783153868911555
Canozan_Kadıköy,Kadıköy,Canozan,tr,78.30255681818181,0.0919551104307174,1856.35823726166,-212.74947,112.96573,25.866135,17.140491,10.1587105,14.1488695,-0.8101971,-2.1403995,0.18320704,2.1034846,-0.9410329,1.1078804,-4.3551645,0.25189558,0.33619982,0.54324126,0.31862685,0.24395846,0.24323899,0.3342749,0.5394922,0.33438993,0.35391286,0.4197227,0.28131863,19,3,18.915091524523326,2.6972983125440755
Canozan_Dünya_Dursun,Dünya Dursun,Canozan,tr,123.046875,0.0605945289134979,1478.0463099991214,-287.63858,122.10621,3.729406,28.490908,9.224973,11.593653,-1.6670102,3.459005,6.184325,2.9058042,-0.7050409,-0.7651266,-3.3247037,0.5397486,0.32214817,0.22044042,0.26349437,0.52397466,0.4109221,0.2768427,0.38623333,0.32743827,0.37886742,0.33227667,0.43177757,13,1,13.120986381633193,0.8907139835457012
Canozan_Senden_ayrı,Senden ayrı,Canozan,tr,117.45383522727272,0.1353937834501266,1927.2348221351897,-130.16878,114.24731,-1.1199561,-7.046441,7.660195,8.918022,-15.411257,0.32020617,0.6657534,-9.937859,-6.6540256,-2.612638,-18.619568,0.23009607,0.19558802,0.184694,0.21239439,0.35393038,0.288948,0.42929083,0.47962525,0.34590948,0.39194772,0.28803465,0.36590305,19,9,18.685274424246394,8.804342624836872
Canozan_Yıldızlar,Yıldızlar,Canozan,tr,103.359375,0.0429852530360221,1317.2888042431864,-338.79892,123.50717,47.509922,38.24864,23.51114,11.011896,6.301543,7.3814726,-0.076729506,7.0594525,-8.565796,0.15256862,-1.8885727,0.38868028,0.2783886,0.2987547,0.24876003,0.27886346,0.20006788,0.19790524,0.25060308,0.39214325,0.52980864,0.36230874,0.36618298,16,5,16.12627624368243,5.005352960805039
Sedef_Sebüktekin_Günler_Kısa,Günler Kısa,Sedef Sebüktekin,tr,112.34714673913044,0.0732141360640525,1668.2089944256152,-251.46841,126.29934,11.355183,16.020353,-3.5290217,-1.6148924,-7.1899714,-13.002425,-2.8906069,0.49122784,-9.183843,-6.861672,-5.441473,0.51088744,0.31052202,0.36574107,0.28953928,0.3882892,0.30398646,0.25588524,0.35915214,0.24100275,0.32376584,0.2538563,0.41299084,21,0,21.399530980616532,0.37312743689874317
Canozan_bir_sebepsiz_aşık_oldum_ben,bir sebepsiz aşık oldum ben,Canozan,tr,107.666015625,0.0978143885731697,1804.6606127860705,-254.28969,106.10237,25.982506,15.845362,6.412523,17.45364,2.180525,8.177279,-8.066863,-0.39218634,-6.6057477,-6.1997185,-11.009448,0.32983762,0.39079222,0.36805043,0.32006326,0.4391608,0.39534682,0.4285626,0.36531043,0.26892492,0.28425694,0.3310273,0.35790542,19,9,18.638569631088444,9.059962794583713
Canozan_düşman_benim,düşman benim,Canozan,tr,95.703125,0.2174868583679199,2215.8751334793883,-96.88603,86.36266,20.025146,35.848335,11.425138,11.349588,-2.1971426,5.1183276,-8.342396,-2.807617,-1.6469201,-2.9611802,-9.703117,0.2556037,0.30208564,0.34034973,0.3611667,0.59928966,0.505455,0.30309182,0.23109235,0.33192003,0.50030553,0.24681357,0.20269121,12,1,12.381739347377053,1.3119448447120785
Canozan_Delirmiyorsan_Tebrikler,Delirmiyorsan Tebrikler,Canozan,tr,135.99917763157896,0.2241476029157638,1982.6561617976135,-123.51703,92.992805,29.73387,21.72468,9.308769,8.424708,0.31716362,0.7870659,-1.2778052,-0.35370478,-10.990152,-5.133901,-7.1581154,0.22588497,0.34591633,0.3268268,0.21161866,0.3163176,0.34543726,0.5111385,0.3960104,0.19669399,0.15746747,0.2471068,0.28527105,20,9,19.925526368578296,9.120703069996623
Canozan_Dans_et_benimle,Dans et benimle,Canozan,tr,151.99908088235293,0.1612184792757034,1674.0382772584478,-128.0387,119.06291,2.1285594,25.593586,1.1784003,11.192129,-3.628311,8.942931,-0.8324288,2.5443258,-0.86123466,5.5432987,-1.4590937,0.45424134,0.34387144,0.4134562,0.36495358,0.5189592,0.38964978,0.38896164,0.64964193,0.41743478,0.37798926,0.31784803,0.38009956,1,7,1.2966027602698074,6.98019722126976
Canozan_Kaçır_aklımı_yerinden,Kaçır aklımı yerinden,Canozan,tr,129.19921875,0.133109450340271,1425.529327596464,-166.21611,136.31625,8.780301,31.659588,18.613817,7.750978,13.983489,0.38890392,7.6799035,14.673764,-1.7663858,-0.61131763,-1.6782058,0.33585703,0.33623192,0.40957958,0.39480588,0.284091,0.32657605,0.3685055,0.46688738,0.3269202,0.39500946,0.40488803,0.28036553,19,2,19.22590838724662,2.283686050186697
Canozan_ağlat_beni,ağlat beni,Canozan,tr,161.4990234375,0.1779683381319046,1506.2088699349806,-192.73103,104.28876,26.60019,30.176222,6.386406,9.768768,-7.746463,-0.7985394,-10.914304,-13.311415,-12.488883,-16.44678,-12.569151,0.102157615,0.21991749,0.40075952,0.30323458,0.33534974,0.31951556,0.21409541,0.34161046,0.30407742,0.29733488,0.16613059,0.0854348,17,15,17.053613008789334,14.977094488138398
Canozan_Bu_gece_kal_yanımda,Bu gece kal yanımda,Canozan,tr,123.046875,0.0447598285973072,2378.6993506402923,-257.76093,81.91124,5.6882663,12.397973,-6.0347843,1.9537337,-6.951515,-8.264374,-15.634447,-5.3749313,-8.18857,-2.9161527,-5.462764,0.07854105,0.10122543,0.2751436,0.31468433,0.112432405,0.18194136,0.14095637,0.054254685,0.054117102,0.18740512,0.7478919,0.28290087,19,0,19.19075936740106,0.2949025364082888
Ne_Jupiter_Kayıp_Evren_Atlası,Kayıp Evren Atlası,Ne Jupiter,tr,117.45383522727272,0.1493026465177536,1569.2639695822738,-178.96611,97.59881,5.6912756,23.17185,5.571159,7.523724,-0.3491955,8.687162,1.2599986,1.1368246,-7.3837543,-5.1636715,-1.2913238,0.311651,0.34422293,0.26190004,0.32878283,0.24244714,0.25319943,0.37781352,0.33302638,0.39454573,0.28646168,0.4956791,0.50061786,21,0,21.302812449041078,-0.1667385843393878
Canozan_Ağlama_ben_ağlarım_-_sped_up,Ağlama ben ağlarım - sped up,Canozan,tr,117.45383522727272,0.1630330681800842,1567.7722072655554,-107.81181,131.52148,3.8615637,31.00232,-4.368079,9.157165,-4.1811786,8.255599,-1.3500391,1.7841179,-3.3755426,4.425653,-1.158353,0.44655728,0.23346247,0.22563915,0.21467158,0.41850564,0.46466032,0.26594093,0.34926125,0.25681818,0.45235077,0.27781984,0.40060395,21,2,20.923312257320827,1.7030504590103905
Canozan_Bi_Ufacık_Nefes,Bi Ufacık Nefes,Canozan,tr,117.45383522727272,0.1335282623767852,1130.548206235672,-259.22,124.97042,6.557795,27.943144,26.833105,24.847013,6.8522615,8.880001,5.4741673,1.0341294,-9.805451,-8.117546,-6.7918744,0.28439045,0.37001666,0.5450097,0.29952997,0.2302374,0.2581155,0.27125925,0.31357864,0.4068845,0.48991337,0.53428954,0.34032357,21,6,20.86162652925059,6.28425157149035
Canozan_Benim_Ol,Benim Ol,Canozan,tr,86.1328125,0.1840689480304718,1666.424944969308,-205.32652,101.447075,25.944853,27.801184,13.758463,11.211925,1.3008099,5.9046006,-0.4571831,1.9082103,1.4345251,3.3456726,-1.3018947,0.38733777,0.36423472,0.403191,0.4569132,0.43356922,0.47698984,0.47684854,0.5520684,0.5064054,0.44467148,0.39859438,0.3480458,8,2,8.134074708450868,2.0699321310341334
Canozan_Mesafeler,Mesafeler,Canozan,tr,117.45383522727272,0.1560337990522384,1411.276202064908,-198.2501,117.17714,9.57317,21.787886,13.873794,8.993639,4.226729,4.956939,5.411383,-0.51016396,-5.3878584,-3.0195735,-9.410277,0.2025964,0.22161388,0.38879552,0.2101327,0.18803349,0.2283422,0.44520473,0.47878182,0.3167829,0.28232315,0.24111257,0.33553097,19,7,19.24627675355301,7.311273918599168
Canozan_Sensiz_Saadet_Neymiş,Sensiz Saadet Neymiş,Canozan,tr,95.703125,0.1174541041254997,1391.0311790037963,-246.4067,110.16793,19.424036,22.814985,18.368452,9.82609,2.4403782,5.7002664,-3.1435397,2.4417074,-4.3722057,-1.0803173,-5.7357717,0.30027825,0.31726748,0.5072752,0.4442074,0.33372098,0.31418645,0.33751932,0.43608248,0.34417665,0.23944625,0.20378493,0.2503494,11,5,11.209828107821293,5.350261765593906
Canozan_Sıradan_Hayat,Sıradan Hayat,Canozan,tr,117.45383522727272,0.0745467245578765,1933.6334262166008,-250.26471,103.9071,2.064895,33.410923,16.85037,14.106903,5.7317986,2.399614,-1.021782,-3.1285124,-6.7453804,-2.6903255,-4.60588,0.5104314,0.31241125,0.23123512,0.24394368,0.4444411,0.27946126,0.27494952,0.48841578,0.40122858,0.35855561,0.28463593,0.3542148,17,8,17.23825091908691,7.642902712297159
Canozan_kapalı_perdeler,kapalı perdeler,Canozan,tr,95.703125,0.1524373292922973,1725.6356779994514,-160.65016,100.138664,-24.807915,9.258306,-1.2177644,1.4667931,0.4472847,2.1513278,-1.6374322,6.024349,2.1582904,0.56289023,-1.1331763,0.41683874,0.2925729,0.3057257,0.3284115,0.41053843,0.28854793,0.3103986,0.3556172,0.3744879,0.458871,0.29569203,0.48188144,11,11,10.948466651850346,11.000775441487095
Canozan_Evvel_zaman_içinde,Evvel zaman içinde,Canozan,tr,83.35433467741936,0.1378803998231887,1540.83500565969,-179.30824,108.602,7.3303714,31.239239,9.168521,16.836565,-9.60101,-3.3434355,-5.873963,-1.8804618,-11.855425,-9.425088,-8.022242,0.3366808,0.15314713,0.16096447,0.19935076,0.29536727,0.19938757,0.25381234,0.44413945,0.29358003,0.28167617,0.28819284,0.4283062,18,0,18.254267372940017,-0.10002836074037663
Canozan_Hepimiz_Gibi,Hepimiz Gibi,Canozan,tr,112.34714673913044,0.0940122455358505,1403.0507540398871,-268.75247,105.96991,13.789143,25.596851,14.1941805,23.016941,3.0144334,6.1288,-10.150716,-6.276631,-19.462822,-14.015547,-12.264654,0.3774528,0.24194543,0.2507709,0.20568594,0.30018088,0.33458388,0.25700942,0.27895272,0.2676295,0.36000586,0.26165667,0.24518129,19,2,18.696167244296486,2.1006867176560937
Canozan_Derdim_Başka,Derdim Başka,Canozan,tr,86.1328125,0.0753506794571876,1035.106574130774,-357.5877,122.87909,32.48842,28.204271,19.756699,19.283834,11.659307,6.4881973,3.3438842,1.0138085,-2.009697,-3.2497468,-1.4298146,0.24443458,0.20201564,0.2704683,0.29634294,0.3622717,0.37870455,0.47986132,0.49205276,0.35591644,0.35987815,0.3303083,0.34012064,20,9,20.03559127836868,9.234872957761858
Canozan_Yaz_Şarkısı,Yaz Şarkısı,Canozan,tr,103.359375,0.0652762353420257,2215.594261267961,-253.15204,80.890175,-0.4323804,31.183062,6.614211,1.2170378,1.0636338,0.13105524,-2.3324175,-5.1137066,-7.3625207,-6.0132675,-8.527474,0.37132853,0.31355736,0.41672793,0.34866425,0.31350926,0.44314188,0.35030314,0.42211592,0.3761431,0.4033743,0.522736,0.3820928,14,0,13.604606928398498,-0.17552782722050486
Canozan_Lavinia,Lavinia,Canozan,tr,117.45383522727272,0.1125405877828598,1051.611175859382,-285.90103,127.551834,35.026783,31.20633,21.848715,16.779898,4.122485,7.784438,0.40939507,-0.37333012,-8.2963505,-6.983357,-10.57089,0.24163193,0.20627008,0.3350355,0.3558212,0.3428179,0.4806291,0.3741467,0.4563673,0.3124972,0.24917723,0.21910001,0.20103648,16,4,15.859668663920216,4.045438707498537
Beyza_Doğuç_Hayat_Gemileri,Hayat Gemileri,Beyza Doğuç,tr,143.5546875,0.0810390412807464,907.8207297173542,-303.12408,200.20515,9.987321,-19.44651,17.852617,2.431284,-4.500939,-12.840422,-11.030705,-10.503978,-5.559935,-5.012962,-13.971773,0.39678195,0.24547124,0.49937004,0.37986663,0.16636378,0.25116566,0.14310361,0.26553255,0.13317095,0.07468053,0.1188442,0.18104172,20,19,19.89316922789712,19.16698286392392
Canozan_Eftelya,Eftelya,Canozan,tr,123.046875,0.1076411083340644,837.1161993082055,-280.63052,146.6498,16.264448,33.036243,14.292834,16.10328,10.084259,8.135791,-2.850093,-0.7389499,-7.4120245,-6.15907,-9.043879,0.19938971,0.3123268,0.23362564,0.21965891,0.3539664,0.32116824,0.33247444,0.2921566,0.37886882,0.43146107,0.26633796,0.29044858,16,9,15.916938153287404,8.707544866268588
Canozan_Sen_Olmasan,Sen Olmasan,Canozan,tr,103.359375,0.0762307867407798,1644.6715134877568,-262.03903,99.5892,10.854969,39.41567,14.673423,17.414564,9.14241,2.4476523,0.37323868,3.6729357,-6.2752185,-5.6238847,-5.1806226,0.28528497,0.29471028,0.41467488,0.35496747,0.33118275,0.38412663,0.37524796,0.41268075,0.31078157,0.4229566,0.5539117,0.35934204,12,3,12.15637376535189,3.2512535247610135
Canozan_Tarlabaşı_Blues,Tarlabaşı Blues,Canozan,tr,117.45383522727272,0.1085091382265091,2215.0395139288207,-195.15192,83.07864,1.0924298,34.82539,23.106428,21.605896,4.1254497,0.24075752,-13.296754,0.04375531,-8.165784,-7.6098294,-5.8468976,0.22968301,0.2151962,0.21640007,0.31710285,0.52731377,0.40708235,0.35571852,0.39626548,0.46923998,0.48771846,0.2965268,0.21926405,7,17,6.910846481016277,17.084887679882378
Canozan_Ön_Koltuk,Ön Koltuk,Canozan,tr,151.99908088235293,0.1871452629566192,1914.6056647632429,-144.26207,94.76645,9.357075,32.770775,18.300627,8.279547,1.5031703,4.562235,5.506445,4.698847,-1.5409175,0.5681887,-3.4805274,0.35054407,0.35046262,0.4249707,0.4088575,0.4575284,0.50354314,0.46220285,0.5266309,0.44179007,0.44972238,0.28551465,0.27119428,3,7,2.9589548980980247,7.359629949690921
